player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
190,388732.5000,360984.0000,14785.0000,2023.1937,96.6652,14505,195817.5000,183958.0000,4655.0000,48.7500,96.3208,21435,192915.0000,177026.0000,10130.0000,1974.4437,97.0147,1620,10
222,388255.5000,360103.0000,15245.0000,2031.8864,96.6755,14399,194386.5000,181763.0000,5195.0000,389.5000,96.1785,21541,193869.0000,178340.0000,10050.0000,1642.3864,97.1739,1620,11
445,388188.0000,360358.0000,14930.0000,1414.5795,96.6769,14384,194184.0000,182430.0000,5205.0000,523.3117,96.6274,21556,194004.0000,177928.0000,9725.0000,891.2679,96.7264,1620,12
779,387972.0000,360508.0000,14580.0000,2473.6883,96.6791,14336,193536.0000,181986.0000,6125.0000,153.7597,97.1969,21604,194436.0000,178522.0000,8455.0000,2319.9286,96.1638,1620,9
806,389110.5000,361542.0000,14650.0000,987.2760,96.6800,14589,196951.5000,184964.0000,6040.0000,90.1786,96.9802,21351,192159.0000,176578.0000,8610.0000,897.0974,96.3723,1620,10
306,388813.5000,361661.0000,14245.0000,798.1818,96.6803,14523,196060.5000,184539.0000,5555.0000,105.6250,96.9568,21417,192753.0000,177122.0000,8690.0000,692.5568,96.3990,1620,8
327,388494.0000,359713.0000,15890.0000,406.8942,96.6818,14452,195102.0000,181944.0000,5870.0000,95.5000,96.2645,21488,193392.0000,177769.0000,10020.0000,311.3942,97.1028,1620,11
778,388516.5000,361165.0000,14460.0000,474.4409,96.6819,14457,195169.5000,183259.0000,5580.0000,128.7981,96.7564,21483,193347.0000,177906.0000,8880.0000,345.6429,96.6066,1620,9
707,388638.0000,360617.0000,15155.0000,1526.3915,96.6895,14484,195534.0000,182994.0000,7015.0000,512.0165,97.1744,21456,193104.0000,177623.0000,8140.0000,1014.3750,96.1984,1620,11
113,387981.0000,359978.0000,15160.0000,2496.3295,96.6898,14338,193563.0000,181156.0000,6080.0000,316.0795,96.7313,21602,194418.0000,178822.0000,9080.0000,2180.2500,96.6485,1620,11
18,388296.0000,360574.0000,14870.0000,560.0603,96.6902,14408,194508.0000,182449.0000,8110.0000,461.4694,97.9697,21532,193788.0000,178125.0000,6760.0000,98.5909,95.4058,1620,11
154,388039.5000,361108.0000,14095.0000,1010.1125,96.6920,14351,193738.5000,182891.0000,5640.0000,710.5714,97.3121,21589,194301.0000,178217.0000,8455.0000,299.5411,96.0736,1620,10
715,387648.0000,359553.0000,15295.0000,1003.8787,96.6980,14264,192564.0000,180411.0000,5680.0000,184.6875,96.6385,21676,195084.0000,179142.0000,9615.0000,819.1912,96.7568,1620,12
578,387355.5000,359568.0000,15005.0000,795.8298,96.7001,14199,191686.5000,179941.0000,6335.0000,264.0441,97.1774,21741,195669.0000,179627.0000,8670.0000,531.7857,96.2324,1620,12
726,388309.5000,360458.0000,15040.0000,934.5195,96.7007,14411,194548.5000,182278.0000,6085.0000,788.7500,96.8206,21529,193761.0000,178180.0000,8955.0000,145.7695,96.5803,1620,11
937,387706.5000,359831.0000,15090.0000,1558.5000,96.7023,14277,192739.5000,180573.0000,6425.0000,714.0000,97.0211,21663,194967.0000,179258.0000,8665.0000,844.5000,96.3871,1620,9
467,388867.5000,361612.0000,14435.0000,992.7800,96.7031,14535,196222.5000,184657.0000,5625.0000,100.2857,96.9726,21405,192645.0000,176955.0000,8810.0000,892.4943,96.4287,1620,11
