player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp_excl_grand,buyer_rtp_incl_grand,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
457,4851900.0000,4543312.0000,195225.0000,15680.1479,97.6635,359400,4851900.0000,4543312.0000,195225.0000,15680.1479,97.6635,97.9867,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
13,4851900.0000,4543312.0000,195300.0000,15643.4148,97.6651,359400,4851900.0000,4543312.0000,195300.0000,15643.4148,97.6651,97.9875,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,262
847,4851900.0000,4543312.0000,195355.0000,15222.3293,97.6662,359400,4851900.0000,4543312.0000,195355.0000,15222.3293,97.6662,97.9800,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
201,4851900.0000,4543312.0000,195385.0000,15675.7560,97.6668,359400,4851900.0000,4543312.0000,195385.0000,15675.7560,97.6668,97.9899,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
78,4851900.0000,4543312.0000,195450.0000,15218.6462,97.6682,359400,4851900.0000,4543312.0000,195450.0000,15218.6462,97.6682,97.9818,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
209,4851900.0000,4543312.0000,195540.0000,14415.1081,97.6700,359400,4851900.0000,4543312.0000,195540.0000,14415.1081,97.6700,97.9671,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
227,4851900.0000,4543312.0000,195615.0000,15042.6710,97.6716,359400,4851900.0000,4543312.0000,195615.0000,15042.6710,97.6716,97.9816,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,269
468,4851900.0000,4543312.0000,195705.0000,15922.5647,97.6734,359400,4851900.0000,4543312.0000,195705.0000,15922.5647,97.6734,98.0016,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
416,4851900.0000,4543312.0000,195735.0000,14539.0864,97.6740,359400,4851900.0000,4543312.0000,195735.0000,14539.0864,97.6740,97.9737,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,272
295,4851900.0000,4543312.0000,195770.0000,13237.6069,97.6748,359400,4851900.0000,4543312.0000,195770.0000,13237.6069,97.6748,97.9476,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,276
776,4851900.0000,4543312.0000,195940.0000,15175.0658,97.6783,359400,4851900.0000,4543312.0000,195940.0000,15175.0658,97.6783,97.9910,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
836,4851900.0000,4543312.0000,195990.0000,15411.8989,97.6793,359400,4851900.0000,4543312.0000,195990.0000,15411.8989,97.6793,97.9969,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,272
190,4851900.0000,4543312.0000,196050.0000,13828.6655,97.6805,359400,4851900.0000,4543312.0000,196050.0000,13828.6655,97.6805,97.9656,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,272
517,4851900.0000,4543312.0000,196090.0000,15295.0156,97.6814,359400,4851900.0000,4543312.0000,196090.0000,15295.0156,97.6814,97.9966,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,277
715,4851900.0000,4543312.0000,196230.0000,14461.4106,97.6842,359400,4851900.0000,4543312.0000,196230.0000,14461.4106,97.6842,97.9823,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,264
805,4851900.0000,4543312.0000,196280.0000,12247.6270,97.6853,359400,4851900.0000,4543312.0000,196280.0000,12247.6270,97.6853,97.9377,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
569,4851900.0000,4543312.0000,196325.0000,11234.4406,97.6862,359400,4851900.0000,4543312.0000,196325.0000,11234.4406,97.6862,97.9178,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
245,4851900.0000,4543312.0000,196335.0000,13840.1314,97.6864,359400,4851900.0000,4543312.0000,196335.0000,13840.1314,97.6864,97.9717,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,273
173,4851900.0000,4543312.0000,196490.0000,14749.7788,97.6896,359400,4851900.0000,4543312.0000,196490.0000,14749.7788,97.6896,97.9936,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
238,4851900.0000,4543312.0000,196545.0000,13327.7805,97.6907,359400,4851900.0000,4543312.0000,196545.0000,13327.7805,97.6907,97.9654,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,265
959,4851900.0000,4543312.0000,196640.0000,15832.5925,97.6927,359400,4851900.0000,4543312.0000,196640.0000,15832.5925,97.6927,98.0190,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,274
689,4851900.0000,4543312.0000,196650.0000,15084.2753,97.6929,359400,4851900.0000,4543312.0000,196650.0000,15084.2753,97.6929,98.0038,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,268
913,4851900.0000,4543312.0000,196695.0000,18407.1930,97.6938,359400,4851900.0000,4543312.0000,196695.0000,18407.1930,97.6938,98.0732,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,275
349,4851900.0000,4543312.0000,196780.0000,14527.6005,97.6956,359400,4851900.0000,4543312.0000,196780.0000,14527.6005,97.6956,97.9950,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,267
661,4851900.0000,4543312.0000,196795.0000,14900.7038,97.6959,359400,4851900.0000,4543312.0000,196795.0000,14900.7038,97.6959,98.0030,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,272
534,4851900.0000,4543312.0000,196905.0000,14732.1524,97.6982,359400,4851900.0000,4543312.0000,196905.0000,14732.1524,97.6982,98.0018,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,271
200,4851900.0000,4543312.0000,196940.0000,12972.6127,97.6989,359400,4851900.0000,4543312.0000,196940.0000,12972.6127,97.6989,97.9663,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,270
518,4851900.0000,4543312.0000,196950.0000,18854.7028,97.6991,359400,4851900.0000,4543312.0000,196950.0000,18854.7028,97.6991,98.0877,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,271
966,4851900.0000,4543312.0000,197010.0000,16053.0085,97.7003,359400,4851900.0000,4543312.0000,197010.0000,16053.0085,97.7003,98.0312,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,266
42,4851900.0000,4543312.0000,197225.0000,17567.4584,97.7048,359400,4851900.0000,4543312.0000,197225.0000,17567.4584,97.7048,98.0668,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,273
46,4851900.0000,4543312.0000,197255.0000,15303.8439,97.7054,359400,4851900.0000,4543312.0000,197255.0000,15303.8439,97.7054,98.0208,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,272
62,4851900.0000,4543312.0000,197255.0000,14717.8224,97.7054,359400,4851900.0000,4543312.0000,197255.0000,14717.8224,97.7054,98.0087,0,0.0000,0.0000,0.0000,0.0000,0.0000,16200,271
